GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM
Shot Chart Detail,1022500278,254,203827,Natasha Howard,1611661325,Indiana Fever,2,0,54,Made Shot,Turnaround Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,16,77,1,1,20250909,IND,MIN
Shot Chart Detail,1022500278,263,203827,Natasha Howard,1611661325,Indiana Fever,2,0,0,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,40,-176,364,1,0,20250909,IND,MIN
Shot Chart Detail,1022500001,145,203828,Stefanie Dolson,1611661322,Washington Mystics,1,0,5,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-137,218,1,0,20250516,WAS,ATL
Shot Chart Detail,1022500001,472,203828,Stefanie Dolson,1611661322,Washington Mystics,3,0,0,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,27,-43,267,1,1,20250516,WAS,ATL
Shot Chart Detail,1022500001,581,203828,Stefanie Dolson,1611661322,Washington Mystics,4,3,47,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,28,145,240,1,1,20250516,WAS,ATL
Shot Chart Detail,1022500001,636,203828,Stefanie Dolson,1611661322,Washington Mystics,4,0,42,Missed Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,-23,61,1,0,20250516,WAS,ATL
Shot Chart Detail,1022500007,35,203828,Stefanie Dolson,1611661322,Washington Mystics,1,6,46,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-232,13,1,0,20250518,CON,WAS
Shot Chart Detail,1022500007,590,203828,Stefanie Dolson,1611661322,Washington Mystics,4,5,38,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,8,253,1,1,20250518,CON,WAS
Shot Chart Detail,1022500007,594,203828,Stefanie Dolson,1611661322,Washington Mystics,4,5,0,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24,-65,232,1,0,20250518,CON,WAS
Shot Chart Detail,1022500013,12,203828,Stefanie Dolson,1611661322,Washington Mystics,1,9,16,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,23,42,236,1,0,20250521,GSV,WAS
Shot Chart Detail,1022500013,195,203828,Stefanie Dolson,1611661322,Washington Mystics,2,7,44,Missed Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,8,35,74,1,0,20250521,GSV,WAS
Shot Chart Detail,1022500013,211,203828,Stefanie Dolson,1611661322,Washington Mystics,2,6,56,Made Shot,Putback Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,0,32,1,1,20250521,GSV,WAS
Shot Chart Detail,1022500013,214,203828,Stefanie Dolson,1611661322,Washington Mystics,2,6,31,Missed Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,-11,74,1,0,20250521,GSV,WAS
Shot Chart Detail,1022500013,216,203828,Stefanie Dolson,1611661322,Washington Mystics,2,6,27,Missed Shot,Putback Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-12,34,1,0,20250521,GSV,WAS
Shot Chart Detail,1022500013,372,203828,Stefanie Dolson,1611661322,Washington Mystics,3,7,59,Made Shot,Cutting Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,-32,49,1,1,20250521,GSV,WAS
Shot Chart Detail,1022500018,21,203828,Stefanie Dolson,1611661322,Washington Mystics,1,7,7,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-163,184,1,1,20250523,LVA,WAS
Shot Chart Detail,1022500018,27,203828,Stefanie Dolson,1611661322,Washington Mystics,1,6,34,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,17,28,172,1,0,20250523,LVA,WAS
Shot Chart Detail,1022500018,89,203828,Stefanie Dolson,1611661322,Washington Mystics,1,2,5,Made Shot,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Left Side(L),8-16 ft.,13,-72,119,1,1,20250523,LVA,WAS
Shot Chart Detail,1022500018,101,203828,Stefanie Dolson,1611661322,Washington Mystics,1,1,1,Missed Shot,Running Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,49,23,1,0,20250523,LVA,WAS
Shot Chart Detail,1022500018,153,203828,Stefanie Dolson,1611661322,Washington Mystics,2,7,25,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,191,171,1,0,20250523,LVA,WAS
Shot Chart Detail,1022500018,233,203828,Stefanie Dolson,1611661322,Washington Mystics,2,3,3,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side(L),16-24 ft.,23,-208,113,1,1,20250523,LVA,WAS
Shot Chart Detail,1022500018,289,203828,Stefanie Dolson,1611661322,Washington Mystics,3,7,31,Missed Shot,Cutting Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,6,66,1,0,20250523,LVA,WAS
Shot Chart Detail,1022500025,54,203828,Stefanie Dolson,1611661322,Washington Mystics,1,6,26,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,27,14,1,1,20250525,PHX,WAS
Shot Chart Detail,1022500025,133,203828,Stefanie Dolson,1611661322,Washington Mystics,2,9,14,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-168,173,1,0,20250525,PHX,WAS
Shot Chart Detail,1022500025,142,203828,Stefanie Dolson,1611661322,Washington Mystics,2,8,29,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),16-24 ft.,23,-102,210,1,0,20250525,PHX,WAS
Shot Chart Detail,1022500025,160,203828,Stefanie Dolson,1611661322,Washington Mystics,2,7,28,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24,-34,245,1,0,20250525,PHX,WAS
Shot Chart Detail,1022500025,164,203828,Stefanie Dolson,1611661322,Washington Mystics,2,7,0,Missed Shot,Running Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,-51,-2,1,0,20250525,PHX,WAS
Shot Chart Detail,1022500025,328,203828,Stefanie Dolson,1611661322,Washington Mystics,3,5,30,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side(L),24+ ft.,23,-232,31,1,0,20250525,PHX,WAS
Shot Chart Detail,1022500032,45,203828,Stefanie Dolson,1611661322,Washington Mystics,1,6,39,Missed Shot,Running Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,27,-157,224,1,0,20250528,WAS,IND
Shot Chart Detail,1022500032,184,203828,Stefanie Dolson,1611661322,Washington Mystics,2,7,36,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-17,19,1,1,20250528,WAS,IND
Shot Chart Detail,1022500036,125,203828,Stefanie Dolson,1611661322,Washington Mystics,1,1,6,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24,-13,241,1,0,20250530,WAS,NYL
Shot Chart Detail,1022500036,183,203828,Stefanie Dolson,1611661322,Washington Mystics,2,6,48,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-232,-39,1,0,20250530,WAS,NYL
Shot Chart Detail,1022500036,315,203828,Stefanie Dolson,1611661322,Washington Mystics,3,9,1,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,16,35,157,1,1,20250530,WAS,NYL
Shot Chart Detail,1022500036,324,203828,Stefanie Dolson,1611661322,Washington Mystics,3,8,1,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-146,196,1,0,20250530,WAS,NYL
Shot Chart Detail,1022500045,9,203828,Stefanie Dolson,1611661322,Washington Mystics,1,9,24,Missed Shot,Cutting Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,9,49,1,0,20250603,IND,WAS
Shot Chart Detail,1022500045,28,203828,Stefanie Dolson,1611661322,Washington Mystics,1,6,47,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,15,98,119,1,0,20250603,IND,WAS
Shot Chart Detail,1022500045,338,203828,Stefanie Dolson,1611661322,Washington Mystics,3,5,27,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,16,-139,87,1,0,20250603,IND,WAS
Shot Chart Detail,1022500045,467,203828,Stefanie Dolson,1611661322,Washington Mystics,4,7,8,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,22,-227,14,1,0,20250603,IND,WAS
Shot Chart Detail,1022500048,78,203828,Stefanie Dolson,1611661322,Washington Mystics,1,4,43,Made Shot,Turnaround Fadeaway shot,2PT Field Goal,Mid-Range,Center(C),8-16 ft.,15,-56,142,1,1,20250605,WAS,NYL
Shot Chart Detail,1022500048,325,203828,Stefanie Dolson,1611661322,Washington Mystics,3,9,1,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,27,-107,258,1,0,20250605,WAS,NYL
Shot Chart Detail,1022500048,345,203828,Stefanie Dolson,1611661322,Washington Mystics,3,7,37,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,11,12,1,1,20250605,WAS,NYL
Shot Chart Detail,1022500048,361,203828,Stefanie Dolson,1611661322,Washington Mystics,3,6,42,Made Shot,Jump Bank Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-31,17,1,1,20250605,WAS,NYL
Shot Chart Detail,1022500048,431,203828,Stefanie Dolson,1611661322,Washington Mystics,3,1,12,Made Shot,Turnaround Hook Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-4,34,1,1,20250605,WAS,NYL
Shot Chart Detail,1022500048,442,203828,Stefanie Dolson,1611661322,Washington Mystics,3,0,46,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,156,211,1,0,20250605,WAS,NYL
Shot Chart Detail,1022500055,245,203828,Stefanie Dolson,1611661322,Washington Mystics,2,5,2,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),16-24 ft.,23,118,199,1,0,20250608,WAS,CON
Shot Chart Detail,1022500069,98,203828,Stefanie Dolson,1611661322,Washington Mystics,1,2,43,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,174,170,1,0,20250615,WAS,ATL
Shot Chart Detail,1022500069,120,203828,Stefanie Dolson,1611661322,Washington Mystics,1,0,0,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,28,-176,222,1,0,20250615,WAS,ATL
Shot Chart Detail,1022500069,229,203828,Stefanie Dolson,1611661322,Washington Mystics,2,3,43,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-196,149,1,1,20250615,WAS,ATL
Shot Chart Detail,1022500073,215,203828,Stefanie Dolson,1611661322,Washington Mystics,2,4,34,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,137,219,1,0,20250617,CHI,WAS
Shot Chart Detail,1022500080,193,203828,Stefanie Dolson,1611661322,Washington Mystics,2,6,13,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24,65,237,1,0,20250620,ATL,WAS
Shot Chart Detail,1022500086,186,203828,Stefanie Dolson,1611661322,Washington Mystics,2,9,22,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,23,-211,111,1,0,20250622,WAS,DAL
Shot Chart Detail,1022500086,208,203828,Stefanie Dolson,1611661322,Washington Mystics,2,7,25,Missed Shot,Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-26,40,1,0,20250622,WAS,DAL
Shot Chart Detail,1022500086,490,203828,Stefanie Dolson,1611661322,Washington Mystics,3,1,15,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,111,244,1,0,20250622,WAS,DAL
Shot Chart Detail,1022500090,56,203828,Stefanie Dolson,1611661322,Washington Mystics,1,5,21,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,16,40,155,1,0,20250624,WAS,MIN
Shot Chart Detail,1022500090,357,203828,Stefanie Dolson,1611661322,Washington Mystics,3,3,7,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,15,-146,46,1,0,20250624,WAS,MIN
Shot Chart Detail,1022500090,465,203828,Stefanie Dolson,1611661322,Washington Mystics,4,6,33,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,27,-142,234,1,1,20250624,WAS,MIN
Shot Chart Detail,1022500097,92,203828,Stefanie Dolson,1611661322,Washington Mystics,1,2,47,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,14,22,1,1,20250626,LVA,WAS
Shot Chart Detail,1022500097,97,203828,Stefanie Dolson,1611661322,Washington Mystics,1,2,23,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,-67,253,1,0,20250626,LVA,WAS
Shot Chart Detail,1022500097,340,203828,Stefanie Dolson,1611661322,Washington Mystics,3,4,30,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-174,167,1,0,20250626,LVA,WAS
Shot Chart Detail,1022500103,120,203828,Stefanie Dolson,1611661322,Washington Mystics,1,1,27,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,127,214,1,0,20250628,DAL,WAS
Shot Chart Detail,1022500113,113,203828,Stefanie Dolson,1611661322,Washington Mystics,1,0,54,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),16-24 ft.,22,-27,227,1,1,20250703,MIN,WAS
Shot Chart Detail,1022500113,117,203828,Stefanie Dolson,1611661322,Washington Mystics,1,0,29,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-233,-23,1,0,20250703,MIN,WAS
Shot Chart Detail,1022500113,144,203828,Stefanie Dolson,1611661322,Washington Mystics,2,8,30,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24,-66,237,1,0,20250703,MIN,WAS
Shot Chart Detail,1022500113,338,203828,Stefanie Dolson,1611661322,Washington Mystics,3,3,27,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-110,216,1,0,20250703,MIN,WAS
Shot Chart Detail,1022500113,366,203828,Stefanie Dolson,1611661322,Washington Mystics,3,1,33,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,16,0,164,1,0,20250703,MIN,WAS
Shot Chart Detail,1022500121,65,203828,Stefanie Dolson,1611661322,Washington Mystics,1,5,51,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,19,167,91,1,0,20250708,WAS,CHI
Shot Chart Detail,1022500121,71,203828,Stefanie Dolson,1611661322,Washington Mystics,1,5,17,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-24,1,1,1,20250708,WAS,CHI
Shot Chart Detail,1022500121,97,203828,Stefanie Dolson,1611661322,Washington Mystics,1,3,54,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,37,-9,1,0,20250708,WAS,CHI
Shot Chart Detail,1022500121,99,203828,Stefanie Dolson,1611661322,Washington Mystics,1,3,52,Made Shot,Putback Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,38,-11,1,1,20250708,WAS,CHI
Shot Chart Detail,1022500121,446,203828,Stefanie Dolson,1611661322,Washington Mystics,3,3,44,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24,-3,244,1,0,20250708,WAS,CHI
Shot Chart Detail,1022500128,71,203828,Stefanie Dolson,1611661322,Washington Mystics,1,4,47,Missed Shot,Running Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,-26,263,1,0,20250710,WAS,LVA
Shot Chart Detail,1022500128,224,203828,Stefanie Dolson,1611661322,Washington Mystics,2,4,16,Missed Shot,Fadeaway Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,11,-108,43,1,0,20250710,WAS,LVA
Shot Chart Detail,1022500136,79,203828,Stefanie Dolson,1611661322,Washington Mystics,1,3,35,Missed Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-29,18,1,0,20250713,SEA,WAS
Shot Chart Detail,1022500136,243,203828,Stefanie Dolson,1611661322,Washington Mystics,2,2,40,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-26,-6,1,1,20250713,SEA,WAS
Shot Chart Detail,1022500136,307,203828,Stefanie Dolson,1611661322,Washington Mystics,3,9,28,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,23,213,108,1,1,20250713,SEA,WAS
Shot Chart Detail,1022500136,351,203828,Stefanie Dolson,1611661322,Washington Mystics,3,6,14,Missed Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-21,9,1,0,20250713,SEA,WAS
Shot Chart Detail,1022500136,429,203828,Stefanie Dolson,1611661322,Washington Mystics,3,0,44,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,23,-188,148,1,0,20250713,SEA,WAS
Shot Chart Detail,1022500140,216,203828,Stefanie Dolson,1611661322,Washington Mystics,2,4,59,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,23,-135,198,1,1,20250715,LAS,WAS
Shot Chart Detail,1022500140,435,203828,Stefanie Dolson,1611661322,Washington Mystics,3,0,24,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-122,234,1,0,20250715,LAS,WAS
Shot Chart Detail,1022500146,200,203828,Stefanie Dolson,1611661322,Washington Mystics,2,4,58,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,17,-131,122,1,1,20250722,WAS,LAS
Shot Chart Detail,1022500146,341,203828,Stefanie Dolson,1611661322,Washington Mystics,3,5,27,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Left Side(L),8-16 ft.,13,-73,112,1,0,20250722,WAS,LAS
Shot Chart Detail,1022500146,383,203828,Stefanie Dolson,1611661322,Washington Mystics,3,2,28,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24,12,241,1,1,20250722,WAS,LAS
Shot Chart Detail,1022500146,524,203828,Stefanie Dolson,1611661322,Washington Mystics,4,4,3,Made Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-229,-22,1,1,20250722,WAS,LAS
Shot Chart Detail,1022500160,53,203828,Stefanie Dolson,1611661322,Washington Mystics,1,6,2,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,15,-146,52,1,1,20250726,WAS,SEA
Shot Chart Detail,1022500160,373,203828,Stefanie Dolson,1611661322,Washington Mystics,3,4,25,Made Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,53,15,1,1,20250726,WAS,SEA
Shot Chart Detail,1022500160,497,203828,Stefanie Dolson,1611661322,Washington Mystics,4,6,32,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),16-24 ft.,23,-184,145,1,0,20250726,WAS,SEA
Shot Chart Detail,1022500163,130,203828,Stefanie Dolson,1611661322,Washington Mystics,1,1,18,Made Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,24,240,-1,1,1,20250727,WAS,PHX
Shot Chart Detail,1022500163,227,203828,Stefanie Dolson,1611661322,Washington Mystics,2,5,6,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side(L),16-24 ft.,22,-194,120,1,0,20250727,WAS,PHX
Shot Chart Detail,1022500163,450,203828,Stefanie Dolson,1611661322,Washington Mystics,3,1,23,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-4,23,1,1,20250727,WAS,PHX
Shot Chart Detail,1022500168,77,203828,Stefanie Dolson,1611661322,Washington Mystics,1,4,11,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,-21,256,1,0,20250729,WAS,CHI
Shot Chart Detail,1022500168,95,203828,Stefanie Dolson,1611661322,Washington Mystics,1,3,19,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-23,14,1,1,20250729,WAS,CHI
Shot Chart Detail,1022500168,189,203828,Stefanie Dolson,1611661322,Washington Mystics,2,8,21,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-38,12,1,1,20250729,WAS,CHI
Shot Chart Detail,1022500173,236,203828,Stefanie Dolson,1611661322,Washington Mystics,2,4,38,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,214,116,1,0,20250731,WAS,GSV
Shot Chart Detail,1022500173,352,203828,Stefanie Dolson,1611661322,Washington Mystics,3,4,53,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,172,197,1,0,20250731,WAS,GSV
Shot Chart Detail,1022500180,138,203828,Stefanie Dolson,1611661322,Washington Mystics,1,1,23,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,20,-91,188,1,1,20250803,ATL,WAS
Shot Chart Detail,1022500186,71,203828,Stefanie Dolson,1611661322,Washington Mystics,1,4,33,Missed Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-13,11,1,0,20250805,CHI,WAS
Shot Chart Detail,1022500186,367,203828,Stefanie Dolson,1611661322,Washington Mystics,3,3,55,Made Shot,Turnaround Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,16,-101,126,1,1,20250805,CHI,WAS
Shot Chart Detail,1022500195,79,203828,Stefanie Dolson,1611661322,Washington Mystics,1,3,4,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,23,59,232,1,1,20250808,MIN,WAS
Shot Chart Detail,1022500195,85,203828,Stefanie Dolson,1611661322,Washington Mystics,1,2,32,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),16-24 ft.,23,11,236,1,1,20250808,MIN,WAS
Shot Chart Detail,1022500195,397,203828,Stefanie Dolson,1611661322,Washington Mystics,4,8,20,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-9,24,1,1,20250808,MIN,WAS
Shot Chart Detail,1022500200,155,203828,Stefanie Dolson,1611661322,Washington Mystics,2,8,36,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),8-16 ft.,15,-13,156,1,1,20250810,DAL,WAS
Shot Chart Detail,1022500200,182,203828,Stefanie Dolson,1611661322,Washington Mystics,2,6,55,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),16-24 ft.,23,-185,142,1,1,20250810,DAL,WAS
Shot Chart Detail,1022500200,240,203828,Stefanie Dolson,1611661322,Washington Mystics,2,3,19,Missed Shot,Fadeaway Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,18,58,1,0,20250810,DAL,WAS
Shot Chart Detail,1022500200,311,203828,Stefanie Dolson,1611661322,Washington Mystics,3,8,50,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,116,222,1,1,20250810,DAL,WAS
Shot Chart Detail,1022500200,434,203828,Stefanie Dolson,1611661322,Washington Mystics,3,1,54,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-17,17,1,1,20250810,DAL,WAS
